医药机构ID,原定点医疗机构ID,机构名称,机构地址,机构类型,医院等级,医保基金使用等级,归属区划,定点标志,有效标志
"D45D09EB99F904F2E053C0A884B57C68","4019","苏州同安门诊部","苏州市人民路738号","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB99FA04F2E053C0A884B57C68","5219","苏州市德仁堂药店","木渎镇竹园路合家欢168号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB99FC04F2E053C0A884B57C68","4030","苏州东方口腔门诊部","苏州市盘南路6号","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB99FD04F2E053C0A884B57C68","4031","苏州西中市诊所","苏州市西中市113号","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB99FE04F2E053C0A884B57C68","5236","苏州工业园区永春堂大药房有限公司","苏州工业园区娄葑南摆宴街2号农贸市场","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9A0204F2E053C0A884B57C68","5228","苏州市恩华大药房有限公司","苏州高新区兴贤路602号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9A0404F2E053C0A884B57C68","2013","苏州圣爱医院","苏州市高新区金山路36号","诊所","二级乙等","二级","高新区","1","1"
"D45D09EB9A0604F2E053C0A884B57C68","4607","苏州市姑苏区双塔街道钟楼社区卫生服务站","苏州市钟楼新村石匠弄2号","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9A0A04F2E053C0A884B57C68","5434","苏州健生源医药连锁有限公司吴中区金山路药店","苏州市吴中区木渎镇金山路西（门面房）52-3号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9A0C04F2E053C0A884B57C68","5438","苏州市天明大药房有限公司","苏州市吴中区木渎镇花苑街7-1-1号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9A0E04F2E053C0A884B57C68","5440","苏州天宏德仁药房有限公司","苏州市吴中区甪直镇迎宾路东苑新村2幢104室","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9A1004F2E053C0A884B57C68","5445","苏州市吴中区东山立康药店有限公司","苏州市吴中区东山镇莫厘路112号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9A1104F2E053C0A884B57C68","5446","苏州康运莱药房有限责任公司","苏州吴中经济开发区越城东路56号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9DE504F2E053C0A884B57C68","4480","苏州相城七月口腔诊所","苏州市相城区黄桥街道荷馨街99号君汇上品花园14幢105室-2","诊所","无等级","一级及以下","相城区","1","1"
"D45D09EB9DEA04F2E053C0A884B57C68","6038","苏州粤海永熙堂医药连锁有限公司浒关店","苏州高新区浒关分区文昌路297号113、114室","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9DEC04F2E053C0A884B57C68","6547","苏州开开心心大药房连锁有限公司吴中胥升店","吴中区胥口镇中市街61号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9DED04F2E053C0A884B57C68","6693","苏州工业园区佳景药房有限公司","苏州工业园区胜浦中胜路1号东景公寓9商幢103室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9DEF04F2E053C0A884B57C68","6555","苏州民健医药连锁有限公司清禾路店","苏州市吴中区郭巷街道叠翠峰花园4幢110、111室","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9DF004F2E053C0A884B57C68","4461","苏州工业园区韩佳口腔诊所","苏州工业园区苏州中心广场3幢L5层（B）05-28号","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9DF104F2E053C0A884B57C68","4420","苏州俞春霞口腔诊所","苏州市高新区浒墅关镇惠丰街35号1幢13室","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB9DF504F2E053C0A884B57C68","5045","华润苏州礼安医药连锁总店有限公司第四十五医药商店","苏州工业园区徐新路7-4","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9DF904F2E053C0A884B57C68","6336","江苏全诚大药房连锁有限公司苏州第七分公司","苏州市相城区渭塘镇渭星街41号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9DFC04F2E053C0A884B57C68","6246","江苏安心堂药房有限公司苏州第九十七分店","苏州吴中经济开发区越溪越城南路120号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9DFE04F2E053C0A884B57C68","4663","苏州尚氏诊所","苏州高新区何山路233号陇枫疗养院5号楼","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB9E0004F2E053C0A884B57C68","6862","苏州善众云大药房有限公司","苏州太湖国家旅游度假区太湖论坛城811幢101室","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9E0104F2E053C0A884B57C68","4473","苏州市吴中区家齿口腔门诊部","苏州市吴中区木渎镇新旅城花园6区8幢102室","诊所","无等级","一级及以下","吴中区","1","1"
"D45D09EB9E0204F2E053C0A884B57C68","4478","苏州英博口腔门诊部","苏州市人民路3118号（国发大厦A-3-1）","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9E0404F2E053C0A884B57C68","6063","苏州健生源医药连锁有限公司园区胜浦药店","苏州工业园区胜浦金邻苑1幢商业幢101室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9E0504F2E053C0A884B57C68","6740","苏州仁爱堂大药房有限公司","苏州市吴中区东山镇晨光村五组","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9E0604F2E053C0A884B57C68","4098","苏州工业园区徐海志内科诊所","苏州工业园区金陵东路368号融锦苑12、13、14幢143室","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9E0904F2E053C0A884B57C68","6896","苏州全亿健康药房连锁有限公司狮山路店","苏州高新区滨河路1088号4幢商06室","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9E0A04F2E053C0A884B57C68","6049","江苏海王星辰健康药房连锁有限公司苏州胜浦店","苏州工业园区胜浦镇兴浦路金邻苑4-104号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9E0B04F2E053C0A884B57C68","6909","苏州健生源医药连锁有限公司吴中区万达药店","苏州市吴中区长桥街道吴中城市生活广场20幢101室","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9E0D04F2E053C0A884B57C68","6464","苏州市九州大药房连锁有限公司清塘店","苏州市姑苏区旺思泾浜路39号店面、夹层","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9E0E04F2E053C0A884B57C68","6627","苏州丹芝堂药房有限公司大富豪店","苏州市相城区元和街道齐陆路88号新大陆超市内一楼1号","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9E1304F2E053C0A884B57C68","6606","苏州正鑫堂大药房有限公司德合店","苏州市吴中区胥口镇工业园子胥路66号德合绿色农产品物流中心西街3号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9E1704F2E053C0A884B57C68","6577","苏州市康浦堂大药房有限公司","苏州市吴中区临湖镇浦兴路458号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9E1C04F2E053C0A884B57C68","5462","苏州市健安药房有限公司","苏州市吴中区木渎镇五峰村石码头市场北侧","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB996304F2E053C0A884B57C68","4565","苏州高新区通安镇华通花园二区社区卫生服务站","苏州高新区通安镇华通花园二区商业广场二楼","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB996704F2E053C0A884B57C68","4555","苏州高新区枫桥街道社区卫生服务中心","苏州高新区枫桥朝红路168号马涧市民活动中心","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB996804F2E053C0A884B57C68","4564","苏州高新区通安镇华通花园一区社区卫生服务站","高新区通安镇华通花园一区行政服务中心","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB996904F2E053C0A884B57C68","4567","苏州高新区通安镇华通花园四区社区卫生服务站","苏州高新区通安镇华通花园四区社区服务中心","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB996B04F2E053C0A884B57C68","4561","苏州市虎丘区横塘街道学府社区卫生服务站","苏州高新区科源路学府路交叉口","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB996C04F2E053C0A884B57C68","5252","苏州蔡德堂国药店有限公司","苏州市金门路1282号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB996F04F2E053C0A884B57C68","5258","苏州忠民药店有限公司","苏州高新区鸿福路38号11-7","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB997004F2E053C0A884B57C68","4035","苏州马涧门诊部","苏州高新区马涧路799-16号、799-17号","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB997204F2E053C0A884B57C68","4212","苏州科技大学门诊部","苏州高新区滨河路1701号","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB997404F2E053C0A884B57C68","4160","苏州苏荷诊所","苏州市姑苏区杨枝新村62-1幢204-206室","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB997504F2E053C0A884B57C68","4163","中国高岭土有限公司卫生所","苏州高新区浒墅关镇兴贤路999号","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB997604F2E053C0A884B57C68","4041","苏州高新区心理门诊部","高新区通安镇金通路18号","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB997904F2E053C0A884B57C68","5278","苏州寿康堂药店有限公司","苏州市高新区通安镇盛安商业广场5幢118室","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB997A04F2E053C0A884B57C68","4238","苏州市交巡警支队医务室","苏州市高新区新元街199号","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB997E04F2E053C0A884B57C68","4554","苏州高新区（虎丘区）浒墅关镇社区卫生服务中心","苏州高新区浒墅关镇南津桥路161号","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB997F04F2E053C0A884B57C68","4582","苏州高新区狮山街道万枫社区卫生服务站","苏州高新区珠江路万枫家园内","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB998104F2E053C0A884B57C68","4601","苏州市姑苏区金阊街道三元一村社区卫生服务站","三元一村25幢","诊所","无等级","一级及以下","姑苏区","1","1"
"D45D09EB998204F2E053C0A884B57C68","4512","苏州工业园区娄葑街道徐家浜社区卫生服务站","苏州工业园区徐家浜二村76幢东葑塘社区公建房一楼","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB998304F2E053C0A884B57C68","5248","苏州健生源医药连锁有限公司渚镇药品大卖场","苏州市西环路3038号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB998504F2E053C0A884B57C68","4589","苏州高新区枫桥街道林枫苑社区卫生服务站","苏州高新区枫桥街道林枫苑社区物业楼","诊所","无等级","一级及以下","高新区","1","1"
"D45D09EB9DAB04F2E053C0A884B57C68","6027","苏州欣桐大药房有限公司","苏州高新区塔园路334号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9DAC04F2E053C0A884B57C68","4794","苏州工业园区时代诊所","苏州工业园区锦丰时代广场1101室","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9DAF04F2E053C0A884B57C68","6619","江苏海王星辰健康药房连锁有限公司苏州青漪店","苏州市相城区太平街道太东路2号澜庭坊7幢121室","药店","无等级","一级及以下","相城区","1","1"
"D45D09EB9DB404F2E053C0A884B57C68","6491","江苏海王星辰健康药房连锁有限公司苏州保利店","苏州吴中经济开发区郭巷街道尹山湖景花园59幢109、110室","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9DB604F2E053C0A884B57C68","6426","江苏海王星辰健康药房连锁有限公司湖山新意店","苏州宝带西路1138号","药店","无等级","一级及以下","姑苏区","1","1"
"D45D09EB9DB704F2E053C0A884B57C68","6380","江苏海王星辰健康药房连锁有限公司苏州竹园路店","苏州高新区竹园路189号1幢112室","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9DB904F2E053C0A884B57C68","4610","苏州工业园区唯亭街道厦亭社区卫生服务站","苏州工业园区唯亭街道厦亭家园","诊所","无等级","一级及以下","工业园区","1","1"
"D45D09EB9DBB04F2E053C0A884B57C68","4093","苏州市相城正好口腔诊所有限公司","苏州市相城区高铁新城相城大道3188号苏州高铁吾悦广场4层4026商铺","诊所","无等级","一级及以下","相城区","1","1"
"D45D09EB9DBD04F2E053C0A884B57C68","6057","苏州民健医药连锁有限公司城邦店","苏州工业园区东环路388号5商幢161室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9DBE04F2E053C0A884B57C68","6035","苏州市保源堂大药房有限公司","苏州市高新区通安镇金通路58号","药店","无等级","一级及以下","高新区","1","1"
"D45D09EB9DC004F2E053C0A884B57C68","6267","江苏安心堂药房有限公司","苏州吴中经济开发区广建路118号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9DC104F2E053C0A884B57C68","6076","江苏百佳惠瑞丰大药房连锁有限公司胜丰店","苏州工业园区胜浦镇中胜路1号东景公寓7商幢108室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9DC304F2E053C0A884B57C68","6234","苏州国泽堂大药房连锁有限公司六号路店","苏州太湖国家旅游度假区香山街道太湖论坛城714幢102号","药店","无等级","一级及以下","吴中区","1","1"
"D45D09EB9DC504F2E053C0A884B57C68","6102","苏州艾尚云药房有限公司","苏州工业园区星湖街178号湖东邻里中心1幢110室","药店","无等级","一级及以下","工业园区","1","1"
"D45D09EB9DC604F2E053C0A884B57C68","6320","苏州朗月湾药房有限公司","苏州市相城区渭塘镇澄阳路2995号","药店","无等级","一级及以下","相城区","1","1"
